USER_ID,ITEM_ID,TIMESTAMP,EVENT_TYPE
11,42580236,1650395592,watch
11,42322354,1650395592,watch
11,42485086,1650395592,watch
11,42511402,1650395592,watch
11,42542029,1650395592,watch
11,42215239,1650395592,watch
11,42517028,1650395592,watch
11,42045740,1650395592,watch
11,42513702,1650395592,watch
11,42043980,1650395592,watch
11,42303969,1650395592,watch
11,42609239,1650395592,watch
11,42321513,1650395592,watch
11,42662446,1650395592,watch
11,42136454,1650395592,watch
11,42469015,1650395592,watch
11,42776050,1650395592,watch
11,42506750,1650395592,watch
11,42544050,1650395592,watch
11,42662346,1650395592,watch
11,42258896,1650395592,watch
11,42027296,1650395592,watch
11,41999545,1650395592,watch
11,42082605,1650395592,watch
11,42125929,1650395592,watch
11,42082605,1650395592,watch
11,42320674,1650395592,watch
11,42548018,1650395592,watch
11,42215239,1650395592,watch
11,42719069,1650395592,watch
11,42661319,1650395592,watch
11,42125929,1650395592,watch
11,42031647,1650395592,watch
11,42614961,1650395592,watch
11,41999573,1650395592,watch
11,42320842,1650395592,watch
11,42028243,1650395592,watch
11,42473558,1650395592,watch
11,42758752,1650395592,watch
11,42775265,1650395592,watch
11,42544125,1650395592,watch
11,42441841,1650395592,watch
11,42216860,1650395592,watch
11,42310529,1650395592,watch
11,42715952,1650395592,watch
11,42466589,1650395592,watch
11,42091898,1650395592,watch
11,42213619,1650395592,watch
11,42477824,1650395592,watch
11,42716316,1650395592,watch
11,42554838,1650395592,watch
11,42258896,1650395592,watch
11,42603744,1650395593,watch
11,42397850,1650395593,watch
11,42448107,1650395593,watch
11,42095588,1650395593,watch
11,42009689,1650395593,watch
11,42291368,1650395593,watch
11,42740457,1650395593,watch
11,42205093,1650395593,watch
11,42493654,1650395593,watch
11,42002679,1650395593,watch
11,42577230,1650395593,watch
11,42485086,1650395593,watch
11,42671991,1650395593,watch
11,42655698,1650395593,watch
11,42517028,1650395593,watch
11,42547899,1650395593,watch
11,42049461,1650395593,watch
11,41996590,1650395593,watch
11,42607338,1650395593,watch
11,42119233,1650395593,watch
11,42429068,1650395593,watch
11,42159830,1650395593,watch
11,42554297,1650395593,watch
11,42201449,1650395593,watch
11,42417271,1650395593,watch
11,42055646,1650395593,watch
11,42425252,1650395593,watch
11,42596888,1650395593,watch
11,42091898,1650395593,watch
11,42191953,1650395593,watch
11,42740457,1650395593,watch
11,42204618,1650395593,watch
11,42446572,1650395593,watch
11,42662346,1650395593,watch
11,42043980,1650395593,watch
11,42160971,1650395593,watch
11,42134197,1650395593,watch
11,42295222,1650395593,watch
11,42449203,1650395593,watch
11,42137006,1650395593,watch
11,42312551,1650395593,watch
11,42016371,1650395593,watch
11,42574538,1650395593,watch
11,42311539,1650395593,watch
11,42726934,1650395593,watch
11,42523635,1650395593,watch
11,42258896,1650395593,watch
11,42221721,1650395593,watch
11,42045723,1650395593,watch
11,42028243,1650395593,watch
11,42092568,1650395593,watch
11,42107950,1650395593,watch
11,42591430,1650395593,watch
11,42121112,1650395593,watch
11,42113746,1650395593,watch
11,42049461,1650395593,watch
11,42400810,1650395593,watch
11,42475369,1650395593,watch
11,42446572,1650395593,watch
11,42314858,1650395593,watch
11,42484206,1650395593,watch
11,42120314,1650395593,watch
11,42527446,1650395593,watch
11,42216850,1650395593,watch
11,42447861,1650395593,watch
11,42257731,1650395593,watch
11,42425252,1650395593,watch
