USER_ID,ITEM_ID,TIMESTAMP,EVENT_TYPE
21,42514226,1650395812,watch
21,42103270,1650395812,watch
21,42007757,1650395812,watch
21,42655334,1650395812,watch
21,42191368,1650395812,watch
21,42052308,1650395812,watch
21,42030825,1650395812,watch
21,42886676,1650395812,watch
21,42446983,1650395812,watch
21,42307429,1650395812,watch
21,42217408,1650395812,watch
21,42448387,1650395812,watch
21,42522490,1650395812,watch
21,42655564,1650395812,watch
21,42016394,1650395812,watch
21,42012519,1650395812,watch
21,41999204,1650395812,watch
21,42636296,1650395812,watch
21,43221317,1650395812,watch
21,42198571,1650395812,watch
21,42179426,1650395812,watch
21,42507403,1650395812,watch
21,42013524,1650395812,watch
21,42206820,1650395812,watch
21,42646041,1650395812,watch
21,42154494,1650395812,watch
21,42253923,1650395812,watch
21,41999319,1650395812,watch
21,42401096,1650395812,watch
21,42125199,1650395812,watch
21,42559264,1650395812,watch
21,42145315,1650395812,watch
21,42730419,1650395812,watch
21,42053049,1650395812,watch
21,42095036,1650395812,watch
21,42561826,1650395812,watch
21,42495825,1650395812,watch
21,42053053,1650395812,watch
21,42102960,1650395812,watch
21,42192577,1650395812,watch
21,42655564,1650395812,watch
21,42697935,1650395812,watch
21,42066949,1650395812,watch
21,42190140,1650395812,watch
21,42166287,1650395812,watch
21,42125174,1650395812,watch
21,42251758,1650395812,watch
21,42567688,1650395812,watch
21,42012691,1650395812,watch
21,42738204,1650395812,watch
21,42661884,1650395813,watch
21,42242963,1650395813,watch
21,42241059,1650395813,watch
21,42195496,1650395813,watch
21,42483602,1650395813,watch
21,42472386,1650395813,watch
21,42382490,1650395813,watch
21,42257350,1650395813,watch
21,42384947,1650395813,watch
21,42040229,1650395813,watch
21,42037323,1650395813,watch
21,42599740,1650395813,watch
21,42044335,1650395813,watch
21,42413377,1650395813,watch
21,42438168,1650395813,watch
21,42384947,1650395813,watch
21,42136596,1650395813,watch
21,42563031,1650395813,watch
21,42244015,1650395813,watch
21,42432617,1650395813,watch
21,42154470,1650395813,watch
21,42155319,1650395813,watch
21,41989729,1650395813,watch
21,42223868,1650395813,watch
21,42094330,1650395813,watch
21,42448387,1650395813,watch
21,42093371,1650395813,watch
21,42037323,1650395813,watch
21,42204864,1650395813,watch
21,42293055,1650395813,watch
21,42003081,1650395813,watch
21,42049450,1650395813,watch
21,42206835,1650395813,watch
21,42240654,1650395813,watch
21,42150518,1650395813,watch
21,42251019,1650395813,watch
21,42002430,1650395813,watch
21,42387780,1650395813,watch
21,42012519,1650395813,watch
21,42472006,1650395813,watch
21,42391631,1650395813,watch
21,42728209,1650395813,watch
21,42489567,1650395813,watch
21,42202097,1650395813,watch
21,42012691,1650395813,watch
21,42614150,1650395813,watch
21,42483451,1650395813,watch
21,42579441,1650395813,watch
21,42488473,1650395813,watch
21,42206835,1650395813,watch
21,42381185,1650395813,watch
21,42037695,1650395813,watch
21,42658466,1650395813,watch
21,42590728,1650395813,watch
21,42429874,1650395813,watch
21,42567688,1650395813,watch
21,42700318,1650395813,watch
21,42132429,1650395813,watch
21,42255043,1650395813,watch
21,42547910,1650395813,watch
21,42036530,1650395813,watch
21,42502674,1650395813,watch
21,42084983,1650395813,watch
21,42727346,1650395813,watch
21,43224007,1650395813,watch
21,42032607,1650395813,watch
21,42253765,1650395814,watch
21,42529800,1650395814,watch
21,42180268,1650395814,watch
21,42415262,1650395814,watch
21,42303949,1650395814,watch
21,42257259,1650395814,watch
21,42775325,1650395814,watch
21,42413377,1650395814,watch
21,42762256,1650395814,watch
21,42105585,1650395814,watch
21,42068089,1650395814,watch
21,42636511,1650395814,watch
21,42195387,1650395814,watch
21,42639250,1650395814,watch
21,42104747,1650395814,watch
21,42006820,1650395814,watch
21,42393411,1650395814,watch
21,42400995,1650395814,watch
21,42495825,1650395814,watch
21,42387043,1650395814,watch
21,42132313,1650395814,watch
21,42439333,1650395814,watch
21,42289469,1650395814,watch
21,42542923,1650395814,watch
21,41989778,1650395814,watch
21,42390867,1650395814,watch
21,42419005,1650395814,watch
21,42400927,1650395814,watch
21,42040229,1650395814,watch
21,42305719,1650395814,watch
21,42006660,1650395814,watch
21,42707904,1650395814,watch
21,42621755,1650395814,watch
21,41990586,1650395814,watch
21,42227171,1650395814,watch
21,42700661,1650395814,watch
21,42003047,1650395814,watch
21,42546575,1650395814,watch
21,42671916,1650395814,watch
21,42451506,1650395814,watch
21,42495394,1650395814,watch
21,42308618,1650395814,watch
21,42069252,1650395814,watch
21,42227083,1650395814,watch
21,42121027,1650395814,watch
21,42137378,1650395814,watch
21,42101018,1650395814,watch
21,42749001,1650395814,watch
21,42654959,1650395814,watch
21,42100285,1650395814,watch
21,42041049,1650395814,watch
21,42444716,1650395814,watch
21,42179426,1650395814,watch
21,42196217,1650395814,watch
21,42502674,1650395814,watch
21,42387909,1650395814,watch
21,42697871,1650395814,watch
21,42426305,1650395814,watch
21,42555659,1650395814,watch
21,42094330,1650395814,watch
21,41992965,1650395814,watch
21,42533381,1650395814,watch
21,42663996,1650395814,watch
21,42576723,1650395814,watch
21,42030463,1650395814,watch
21,42311170,1650395814,watch
21,42051597,1650395815,watch
21,42003874,1650395815,watch
21,42749001,1650395815,watch
21,42105725,1650395815,watch
21,42040327,1650395815,watch
21,42391004,1650395815,watch
21,42244854,1650395815,watch
21,42596292,1650395815,watch
21,42701857,1650395815,watch
21,42299204,1650395815,watch
21,42572930,1650395815,watch
21,42513031,1650395815,watch
21,42643459,1650395815,watch
21,42103949,1650395815,watch
21,42483602,1650395815,watch
21,42018650,1650395815,watch
21,42091427,1650395815,watch
21,42605812,1650395815,watch
21,42145688,1650395815,watch
21,42690390,1650395815,watch
21,42106252,1650395815,watch
21,42642571,1650395815,watch
21,42516199,1650395815,watch
21,42473078,1650395815,watch
21,42397573,1650395815,watch
21,42082499,1650395815,watch
21,42243270,1650395815,watch
21,42740617,1650395815,watch
21,42108748,1650395815,watch
21,42383349,1650395815,watch
21,42085482,1650395815,watch
21,42397386,1650395815,watch
21,41998829,1650395815,watch
21,42648595,1650395815,watch
21,41998073,1650395815,watch
21,41995783,1650395815,watch
21,43195047,1650395815,watch
21,42299046,1650395815,watch
21,42066837,1650395815,watch
21,42225501,1650395815,watch
21,42524659,1650395815,watch
21,42064386,1650395815,watch
21,42418342,1650395815,watch
21,42766137,1650395815,watch
21,42608900,1650395816,watch
21,42220799,1650395816,watch
21,42394659,1650395816,watch
21,42498482,1650395816,watch
21,42622739,1650395816,watch
21,42765024,1650395816,watch
21,42292984,1650395816,watch
21,42686839,1650395816,watch
21,42634442,1650395816,watch
21,42397234,1650395816,watch
21,42139804,1650395816,watch
21,42082183,1650395816,watch
21,42200986,1650395816,watch
21,42595736,1650395816,watch
21,42474311,1650395816,watch
21,42670690,1650395816,watch
21,42003047,1650395816,watch
21,42048776,1650395816,watch
21,42475622,1650395816,watch
21,42757792,1650395816,watch
21,42170598,1650395816,watch
21,42545522,1650395816,watch
21,42206161,1650395816,watch
21,42042133,1650395816,watch
21,42542914,1650395816,watch
21,42166782,1650395816,watch
21,42490865,1650395816,watch
21,42397497,1650395816,watch
21,42481572,1650395816,watch
21,42475369,1650395816,watch
21,42134881,1650395816,watch
21,42095828,1650395816,watch
21,42040670,1650395816,watch
21,42654321,1650395816,watch
21,42383703,1650395816,watch
21,42239109,1650395816,watch
21,42314405,1650395816,watch
21,42489439,1650395816,watch
21,42663126,1650395816,watch
21,42616521,1650395816,watch
21,42054550,1650395816,watch
21,42094114,1650395816,watch
21,42438241,1650395816,watch
21,42142592,1650395816,watch
21,42634442,1650395816,watch
21,42227083,1650395817,watch
21,42142840,1650395817,watch
21,42137511,1650395817,watch
21,42250464,1650395817,watch
21,42749001,1650395817,watch
21,42605812,1650395817,watch
21,42388914,1650395817,watch
21,42305029,1650395817,watch
21,42137511,1650395817,watch
21,42005038,1650395817,watch
21,42782832,1650395817,watch
21,42580411,1650395817,watch
21,42244854,1650395817,watch
21,42068309,1650395817,watch
21,42425896,1650395817,watch
21,42425873,1650395817,watch
21,42192535,1650395817,watch
21,42006951,1650395817,watch
21,42059914,1650395817,watch
21,42312519,1650395817,watch
21,42321839,1650395817,watch
21,42473349,1650395817,watch
21,42300116,1650395817,watch
21,42082224,1650395817,watch
21,42711401,1650395817,watch
21,42709727,1650395817,watch
21,42029346,1650395817,watch
21,42038941,1650395817,watch
21,42689446,1650395817,watch
21,42554033,1650395817,watch
21,42044335,1650395817,watch
21,42251504,1650395817,watch
21,42428163,1650395817,watch
21,42700664,1650395817,watch
21,42622463,1650395817,watch
21,42547406,1650395817,watch
21,42216854,1650395817,watch
21,42442360,1650395817,watch
21,42473078,1650395817,watch
21,42495394,1650395817,watch
21,42157791,1650395817,watch
21,42686839,1650395817,watch
21,42590638,1650395818,watch
21,42647419,1650395818,watch
21,42219775,1650395818,watch
21,42471587,1650395818,watch
21,42252917,1650395818,watch
21,42524725,1650395818,watch
21,42388023,1650395818,watch
21,42396169,1650395818,watch
21,42472316,1650395818,watch
21,42542923,1650395818,watch
21,42112370,1650395818,watch
21,42260602,1650395818,watch
21,43195049,1650395818,watch
21,42398856,1650395818,watch
21,42289828,1650395818,watch
21,42702140,1650395818,watch
21,42541513,1650395818,watch
21,42295626,1650395818,watch
21,42516199,1650395818,watch
21,42426305,1650395818,watch
21,42446983,1650395818,watch
21,42718382,1650395818,watch
21,42686839,1650395818,watch
21,42106956,1650395818,watch
21,42556431,1650395818,watch
21,42319016,1650395818,watch
21,42612739,1650395818,watch
21,42702033,1650395818,watch
21,42472403,1650395818,watch
21,42581749,1650395818,watch
21,42314940,1650395818,watch
21,42701391,1650395818,watch
21,41994863,1650395819,watch
21,42163046,1650395819,watch
21,42161573,1650395819,watch
21,42125174,1650395819,watch
21,42089052,1650395819,watch
21,42762248,1650395819,watch
21,42113247,1650395819,watch
21,42054550,1650395819,watch
21,42662853,1650395819,watch
21,42778689,1650395819,watch
21,42762256,1650395819,watch
21,42448387,1650395819,watch
21,42166096,1650395819,watch
21,42003874,1650395819,watch
21,42091716,1650395819,watch
21,42576891,1650395819,watch
21,42379907,1650395819,watch
21,41989970,1650395819,watch
21,42123727,1650395819,watch
21,42576505,1650395819,watch
21,42527907,1650395819,watch
21,42452028,1650395819,watch
21,42192011,1650395819,watch
21,42034220,1650395819,watch
21,42760632,1650395819,watch
21,42502222,1650395819,watch
21,42561791,1650395819,watch
21,42123982,1650395819,watch
21,42125199,1650395819,watch
21,42700661,1650395819,watch
21,42293397,1650395819,watch
21,42386572,1650395819,watch
21,42204864,1650395820,watch
21,42686839,1650395820,watch
21,42043557,1650395820,watch
21,42051346,1650395820,watch
21,42434736,1650395820,watch
21,42661884,1650395820,watch
21,42160282,1650395820,watch
21,42524906,1650395820,watch
21,42481572,1650395820,watch
21,42670815,1650395820,watch
21,42659994,1650395820,watch
21,42491977,1650395820,watch
21,42224605,1650395820,watch
21,42682793,1650395820,watch
21,42069249,1650395820,watch
21,42086773,1650395820,watch
21,42192577,1650395820,watch
21,42155015,1650395820,watch
21,42255749,1650395820,watch
21,42650343,1650395820,watch
21,42471293,1650395820,watch
21,42006168,1650395820,watch
21,42740617,1650395820,watch
21,42709310,1650395820,watch
21,42004292,1650395820,watch
21,42042133,1650395820,watch
